Image Index,TOF,Lambda,MeanI
1368,0.0369981,6.876915518,1.211566925
1369,0.0370134,6.879759361,1.214042664
1370,0.0370288,6.882621792,1.23115921
1371,0.0370442,6.885484223,1.214042664
1372,0.0370595,6.888328066,1.19776535
1373,0.0370749,6.891190497,1.19909668
1374,0.0370902,6.894034341,1.200119019
1375,0.0371056,6.896896771,1.209247589
1376,0.037121,6.899759202,1.198421478
1377,0.0371363,6.902603046,1.181461334
1378,0.0371517,6.905465476,1.190303802
1379,0.037167,6.90830932,1.183784485
1380,0.0371824,6.911171751,1.189350128
1381,0.0371978,6.914034181,1.182891846
1382,0.0372131,6.916878025,1.182109833
1383,0.0372285,6.919740456,1.184196472
1384,0.0372438,6.922584299,1.172962189
1385,0.0372592,6.92544673,1.185646057
1386,0.0372746,6.928309161,1.186771393
1387,0.0372899,6.931153004,1.178462982
1388,0.0373053,6.934015435,1.177848816
1389,0.0373206,6.936859278,1.167064667
1390,0.037336,6.939721709,1.163478851
1391,0.0373514,6.94258414,1.153766632
1392,0.0373667,6.945427984,1.169509888
1393,0.0373821,6.948290414,1.165431976
1394,0.0373974,6.951134258,1.160930634
1395,0.0374128,6.953996689,1.156101227
1396,0.0374282,6.956859119,1.149738312
1397,0.0374435,6.959702963,1.159687042
1398,0.0374589,6.962565394,1.145664215
1399,0.0374742,6.965409237,1.148105621
1400,0.0374896,6.968271668,1.138492584
1401,0.037505,6.971134099,1.143928528
1402,0.0375203,6.973977942,1.124362946
1403,0.0375357,6.976840373,1.142623901
1404,0.037551,6.979684216,1.13004303
1405,0.0375664,6.982546647,1.128364563
1406,0.0375818,6.985409078,1.128040314
1407,0.0375971,6.988252921,1.141345978
1408,0.0376125,6.991115352,1.125774384
1409,0.0376278,6.993959196,1.121871948
1410,0.0376432,6.996821626,1.131942749
1411,0.0376586,6.999684057,1.123916626
1412,0.0376739,7.002527901,1.113262177
1413,0.0376893,7.005390331,1.113700867
1414,0.0377046,7.008234175,1.116241455
1415,0.03772,7.011096606,1.109531403
1416,0.0377354,7.013959036,1.105438232
1417,0.0377507,7.01680288,1.111488342
1418,0.0377661,7.019665311,1.110198975
1419,0.0377814,7.022509154,1.106010437
1420,0.0377968,7.025371585,1.098941803
1421,0.0378122,7.028234016,1.095054626
1422,0.0378275,7.031077859,1.091022491
1423,0.0378429,7.03394029,1.093540192
1424,0.0378582,7.036784134,1.088237762
1425,0.0378736,7.039646564,1.072788239
1426,0.037889,7.042508995,1.086902618
1427,0.0379043,7.045352839,1.082683563
1428,0.0379197,7.048215269,1.078975677
1429,0.037935,7.051059113,1.082435608
1430,0.0379504,7.053921544,1.075443268
1431,0.0379658,7.056783974,1.062492371
1432,0.0379811,7.059627818,1.072303772
1433,0.0379965,7.062490249,1.080036163
1434,0.0380118,7.065334092,1.070068359
1435,0.0380272,7.068196523,1.064308167
1436,0.0380426,7.071058954,1.055667877
1437,0.0380579,7.073902797,1.066177368
1438,0.0380733,7.076765228,1.061038971
1439,0.0380886,7.079609072,1.060691833
1440,0.038104,7.082471502,1.053039551
1441,0.0381194,7.085333933,1.058311462
1442,0.0381347,7.088177777,1.039558411
1443,0.0381501,7.091040207,1.057113647
1444,0.0381654,7.093884051,1.046394348
1445,0.0381808,7.096746482,1.046710968
1446,0.0381962,7.099608912,1.044384003
1447,0.0382115,7.102452756,1.049057007
1448,0.0382269,7.105315187,1.029342651
1449,0.0382422,7.10815903,1.047550201
1450,0.0382576,7.111021461,1.039737701
1451,0.038273,7.113883892,1.034801483
1452,0.0382883,7.116727735,1.031642914
1453,0.0383037,7.119590166,1.029499054
1454,0.038319,7.122434009,1.033966064
1455,0.0383344,7.12529644,1.029975891
1456,0.0383498,7.128158871,1.020923615
1457,0.0383651,7.131002714,1.026031494
1458,0.0383805,7.133865145,1.019821167
1459,0.0383958,7.136708989,1.018699646
1460,0.0384112,7.139571419,1.008300781
1461,0.0384266,7.14243385,1.025005341
1462,0.0384419,7.145277694,1.014831543
1463,0.0384573,7.148140124,1.009719849
1464,0.0384726,7.150983968,1.00453949
1465,0.038488,7.153846399,1.006664276
1466,0.0385034,7.15670883,0.9998703003
1467,0.0385187,7.159552673,1.002243042
1468,0.0385341,7.162415104,1.003608704
1469,0.0385494,7.165258947,1.00346756
1470,0.0385648,7.168121378,1.000671387
1471,0.0385802,7.170983809,0.9961280823
1472,0.0385955,7.173827652,0.9926338196
1473,0.0386109,7.176690083,0.9825515747
1474,0.0386262,7.179533927,0.9912605286
1475,0.0386416,7.182396357,0.9811325073
1476,0.038657,7.185258788,0.9875640869
1477,0.0386723,7.188102632,0.9743995667
1478,0.0386877,7.190965062,0.9856872559
1479,0.038703,7.193808906,0.9758644104
1480,0.0387184,7.196671337,0.9758415222
1481,0.0387338,7.199533767,0.9762153625
1482,0.0387491,7.202377611,0.9680175781
1483,0.0387645,7.205240042,0.9689559937
1484,0.0387798,7.208083885,0.970615387
1485,0.0387952,7.210946316,0.9740486145
1486,0.0388106,7.213808747,0.9659614563
1487,0.0388259,7.21665259,0.9628295898
1488,0.0388413,7.219515021,0.9616508484
1489,0.0388566,7.222358865,0.9574394226
1490,0.038872,7.225221295,0.9658737183
1491,0.0388874,7.228083726,0.9630699158
1492,0.0389027,7.23092757,0.9519271851
1493,0.0389181,7.23379,0.9585723877
1494,0.0389334,7.236633844,0.9508132935
1495,0.0389488,7.239496275,0.9530906677
1496,0.0389642,7.242358705,0.9493217468
1497,0.0389795,7.245202549,0.9421615601
1498,0.0389949,7.24806498,0.9418945313
1499,0.0390102,7.250908823,0.9301223755
1500,0.0390256,7.253771254,0.9415969849
1501,0.039041,7.256633685,0.9415664673
1502,0.0390563,7.259477528,0.9355888367
1503,0.0390717,7.262339959,0.9337272644
1504,0.039087,7.265183802,0.9464836121
1505,0.0391024,7.268046233,0.925945282
1506,0.0391178,7.270908664,0.9233818054
1507,0.0391331,7.273752507,0.9239234924
1508,0.0391485,7.276614938,0.9380760193
1509,0.0391638,7.279458782,0.9184341431
1510,0.0391792,7.282321213,0.930973053
1511,0.0391946,7.285183643,0.920955658
1512,0.0392099,7.288027487,0.9157180786
1513,0.0392253,7.290889918,0.9198493958
1514,0.0392406,7.293733761,0.9157028198
1515,0.039256,7.296596192,0.9095001221
1516,0.0392714,7.299458623,0.9164352417
1517,0.0392867,7.302302466,0.9123840332
1518,0.0393021,7.305164897,0.9098777771
1519,0.0393174,7.30800874,0.9085044861
1520,0.0393328,7.310871171,0.8978424072
1521,0.0393482,7.313733602,0.9032859802
1522,0.0393635,7.316577445,0.9018440247
1523,0.0393789,7.319439876,0.9036750793
1524,0.0393942,7.32228372,0.8920135498
1525,0.0394096,7.32514615,0.8988075256
1526,0.039425,7.328008581,0.9069976807
1527,0.0394403,7.330852425,0.8937263489
1528,0.0394557,7.333714855,0.8921394348
1529,0.039471,7.336558699,0.891254425
1530,0.0394864,7.33942113,0.8935127258
1531,0.0395018,7.34228356,0.8926696777
1532,0.0395171,7.345127404,0.8689155579
1533,0.0395325,7.347989835,0.8708724976
1534,0.0395478,7.350833678,0.8769607544
1535,0.0395632,7.353696109,0.8756408691
1536,0.0395786,7.35655854,0.8769683838
1537,0.0395939,7.359402383,0.8813819885
1538,0.0396093,7.362264814,0.8786239624
1539,0.0396246,7.365108658,0.8813285828
1540,0.03964,7.367971088,0.8746147156
1541,0.0396554,7.370833519,0.8729858398
1542,0.0396707,7.373677363,0.8581504822
1543,0.0396861,7.376539793,0.8638420105
1544,0.0397014,7.379383637,0.8579368591
1545,0.0397168,7.382246068,0.8647613525
1546,0.0397322,7.385108498,0.8599090576
1547,0.0397475,7.387952342,0.8537635803
1548,0.0397629,7.390814773,0.8593940735
1549,0.0397782,7.393658616,0.865196228
1550,0.0397936,7.396521047,0.8588600159
1551,0.039809,7.399383478,0.8651313782
1552,0.0398243,7.402227321,0.8593101501
1553,0.0398397,7.405089752,0.8655281067
1554,0.039855,7.407933595,0.8524017334
1555,0.0398704,7.410796026,0.8440818787
1556,0.0398858,7.413658457,0.8512458801
1557,0.0399011,7.416502301,0.8450889587
1558,0.0399165,7.419364731,0.8350944519
1559,0.0399318,7.422208575,0.8395118713
1560,0.0399472,7.425071006,0.8432388306
1561,0.0399626,7.427933436,0.8433761597
1562,0.0399779,7.43077728,0.8396186829
1563,0.0399933,7.433639711,0.8339996338
1564,0.0400086,7.436483554,0.8391456604
1565,0.040024,7.439345985,0.8355636597
1566,0.0400394,7.442208416,0.8381118774
1567,0.0400547,7.445052259,0.8369903564
1568,0.0400701,7.44791469,0.8193054199
1569,0.0400854,7.450758533,0.8325538635
1570,0.0401008,7.453620964,0.822353363
1571,0.0401162,7.456483395,0.8178291321
1572,0.0401315,7.459327238,0.8119506836
1573,0.0401469,7.462189669,0.8257446289
1574,0.0401622,7.465033513,0.820476532
1575,0.0401776,7.467895943,0.8163719177
1576,0.040193,7.470758374,0.8169822693
1577,0.0402083,7.473602218,0.8138008118
1578,0.0402237,7.476464648,0.812664032
1579,0.040239,7.479308492,0.815158844
1580,0.0402544,7.482170923,0.8023452759
1581,0.0402698,7.485033353,0.8070487976
1582,0.0402851,7.487877197,0.8079948425
1583,0.0403005,7.490739628,0.8010368347
1584,0.0403158,7.493583471,0.7974281311
1585,0.0403312,7.496445902,0.8154449463
1586,0.0403466,7.499308333,0.8074531555
1587,0.0403619,7.502152176,0.8043174744
1588,0.0403773,7.505014607,0.7957878113
1589,0.0403926,7.507858451,0.7906341553
1590,0.040408,7.510720881,0.7981529236
1591,0.0404234,7.513583312,0.7848587036
1592,0.0404387,7.516427156,0.7929267883
1593,0.0404541,7.519289586,0.7848091125
1594,0.0404694,7.52213343,0.789894104
1595,0.0404848,7.524995861,0.7859535217
1596,0.0405002,7.527858291,0.7924423218
1597,0.0405155,7.530702135,0.7840194702
1598,0.0405309,7.533564566,0.7878646851
1599,0.0405462,7.536408409,0.7814102173
1600,0.0405616,7.53927084,0.7728919983
1601,0.040577,7.542133271,0.7738418579
1602,0.0405923,7.544977114,0.7693901062
1603,0.0406077,7.547839545,0.7713699341
1604,0.040623,7.550683389,0.773273468
1605,0.0406384,7.553545819,0.7592048645
1606,0.0406538,7.55640825,0.7700233459
1607,0.0406691,7.559252094,0.7677116394
1608,0.0406845,7.562114524,0.7653236389
1609,0.0406998,7.564958368,0.7653579712
1610,0.0407152,7.567820799,0.7555847168
1611,0.0407306,7.570683229,0.7574119568
1612,0.0407459,7.573527073,0.7536392212
1613,0.0407613,7.576389504,0.7654838562
1614,0.0407766,7.579233347,0.7566795349
1615,0.040792,7.582095778,0.7472648621
1616,0.0408074,7.584958209,0.7560882568
1617,0.0408227,7.587802052,0.7539825439
1618,0.0408381,7.590664483,0.7463951111
1619,0.0408534,7.593508326,0.7475547791
1620,0.0408688,7.596370757,0.7496452332
1621,0.0408842,7.599233188,0.7459068298
1622,0.0408995,7.602077031,0.7408180237
1623,0.0409149,7.604939462,0.7438926697
1624,0.0409302,7.607783306,0.7371940613
1625,0.0409456,7.610645736,0.7337226868
1626,0.040961,7.613508167,0.7350082397
1627,0.0409763,7.616352011,0.7460212708
1628,0.0409917,7.619214442,0.7399978638
1629,0.041007,7.622058285,0.7415657043
1630,0.0410224,7.624920716,0.7276268005
1631,0.0410378,7.627783147,0.7310409546
1632,0.0410531,7.63062699,0.7304573059
1633,0.0410685,7.633489421,0.7406234741
1634,0.0410838,7.636333264,0.7255630493
1635,0.0410992,7.639195695,0.7140579224
1636,0.0411146,7.642058126,0.7287521362
1637,0.0411299,7.644901969,0.7273368835
1638,0.0411453,7.6477644,0.7213439941
1639,0.0411606,7.650608244,0.7252998352
1640,0.041176,7.653470674,0.7109565735
1641,0.0411914,7.656333105,0.7184944153
1642,0.0412067,7.659176949,0.7184524536
1643,0.0412221,7.662039379,0.7200317383
1644,0.0412374,7.664883223,0.7093315125
1645,0.0412528,7.667745654,0.7220077515
1646,0.0412682,7.670608084,0.7108421326
1647,0.0412835,7.673451928,0.7170372009
1648,0.0412989,7.676314359,0.7151908875
1649,0.0413142,7.679158202,0.7014350891
1650,0.0413296,7.682020633,0.7094154358
1651,0.041345,7.684883064,0.7072753906
1652,0.0413603,7.687726907,0.7120933533
1653,0.0413757,7.690589338,0.7060012817
1654,0.041391,7.693433182,0.7055854797
1655,0.0414064,7.696295612,0.702381134
1656,0.0414218,7.699158043,0.704875946
1657,0.0414371,7.702001887,0.6953392029
1658,0.0414525,7.704864317,0.6952476501
1659,0.0414678,7.707708161,0.6947517395
1660,0.0414832,7.710570592,0.6887702942
1661,0.0414986,7.713433022,0.696762085
1662,0.0415139,7.716276866,0.691078186
1663,0.0415293,7.719139297,0.6937980652
1664,0.0415446,7.72198314,0.6793479919
1665,0.04156,7.724845571,0.6902160645
1666,0.0415754,7.727708002,0.6827087402
1667,0.0415907,7.730551845,0.6794662476
1668,0.0416061,7.733414276,0.6821136475
1669,0.0416214,7.736258119,0.6836395264
1670,0.0416368,7.73912055,0.687702179
1671,0.0416522,7.741982981,0.6886177063
1672,0.0416675,7.744826824,0.6797332764
1673,0.0416829,7.747689255,0.6775436401
1674,0.0416982,7.750533099,0.6787796021
1675,0.0417136,7.75339553,0.6766700745
1676,0.041729,7.75625796,0.66431427
1677,0.0417443,7.759101804,0.6677398682
1678,0.0417597,7.761964235,0.6669273376
1679,0.041775,7.764808078,0.671081543
1680,0.0417904,7.767670509,0.6624488831
1681,0.0418058,7.77053294,0.6677780151
1682,0.0418211,7.773376783,0.6683349609
1683,0.0418365,7.776239214,0.6666946411
1684,0.0418518,7.779083057,0.6571655273
1685,0.0418672,7.781945488,0.6601905823
1686,0.0418826,7.784807919,0.6531486511
1687,0.0418979,7.787651762,0.6668739319
1688,0.0419133,7.790514193,0.660030365
1689,0.0419286,7.793358037,0.6534004211
1690,0.041944,7.796220467,0.650352478
1691,0.0419594,7.799082898,0.6535301208
1692,0.0419747,7.801926742,0.6637840271
1693,0.0419901,7.804789172,0.6500968933
1694,0.0420054,7.807633016,0.645652771
1695,0.0420208,7.810495447,0.6472358704
1696,0.0420362,7.813357877,0.6519050598
1697,0.0420515,7.816201721,0.6426353455
1698,0.0420669,7.819064152,0.6474533081
1699,0.0420822,7.821907995,0.6382827759
1700,0.0420976,7.824770426,0.6446113586
1701,0.042113,7.827632857,0.6459159851
1702,0.0421283,7.8304767,0.6496276855
1703,0.0421437,7.833339131,0.6354293823
1704,0.042159,7.836182975,0.6396560669
1705,0.0421744,7.839045405,0.6415863037
1706,0.0421898,7.841907836,0.6329803467
1707,0.0422051,7.84475168,0.6330566406
1708,0.0422205,7.84761411,0.6319046021
1709,0.0422358,7.850457954,0.6361961365
1710,0.0422512,7.853320385,0.6337127686
1711,0.0422666,7.856182815,0.628364563
1712,0.0422819,7.859026659,0.6277580261
1713,0.0422973,7.86188909,0.62134552
1714,0.0423126,7.864732933,0.6198539734
1715,0.042328,7.867595364,0.6292152405
1716,0.0423434,7.870457795,0.6278190613
1717,0.0423587,7.873301638,0.6204795837
1718,0.0423741,7.876164069,0.6261100769
1719,0.0423894,7.879007913,0.6289520264
1720,0.0424048,7.881870343,0.6135902405
1721,0.0424202,7.884732774,0.619052887
1722,0.0424355,7.887576618,0.6174888611
1723,0.0424509,7.890439048,0.6143798828
1724,0.0424662,7.893282892,0.6057624817
1725,0.0424816,7.896145323,0.6142311096
1726,0.042497,7.899007753,0.6154937744
1727,0.0425123,7.901851597,0.6176452637
1728,0.0425277,7.904714028,0.6078262329
1729,0.042543,7.907557871,0.6048851013
1730,0.0425584,7.910420302,0.6083755493
1731,0.0425738,7.913282733,0.6124916077
1732,0.0425891,7.916126576,0.6003684998
1733,0.0426045,7.918989007,0.6001052856
1734,0.0426198,7.92183285,0.6042175293
1735,0.0426352,7.924695281,0.5936737061
1736,0.0426506,7.927557712,0.5952072144
1737,0.0426659,7.930401555,0.5988922119
1738,0.0426813,7.933263986,0.6085739136
1739,0.0426966,7.93610783,0.5956115723
1740,0.042712,7.93897026,0.604095459
1741,0.0427274,7.941832691,0.5908317566
1742,0.0427427,7.944676535,0.6022987366
1743,0.0427581,7.947538965,0.593963623
1744,0.0427734,7.950382809,0.5982780457
1745,0.0427888,7.95324524,0.5962486267
1746,0.0428042,7.956107671,0.5929985046
1747,0.0428195,7.958951514,0.592086792
1748,0.0428349,7.961813945,0.5943489075
1749,0.0428502,7.964657788,0.5928688049
1750,0.0428656,7.967520219,0.5884628296
1751,0.042881,7.97038265,0.5820732117
1752,0.0428963,7.973226493,0.5881996155
1753,0.0429117,7.976088924,0.5918731689
1754,0.042927,7.978932768,0.5805664063
1755,0.0429424,7.981795198,0.5853996277
1756,0.0429578,7.984657629,0.5725975037
1757,0.0429731,7.987501473,0.5825691223
1758,0.0429885,7.990363903,0.5798301697
1759,0.0430038,7.993207747,0.5763664246
1760,0.0430192,7.996070178,0.5708236694
1761,0.0430346,7.998932608,0.5714988708
1762,0.0430499,8.001776452,0.5804367065
1763,0.0430653,8.004638883,0.5703697205
1764,0.0430806,8.007482726,0.5653991699
1765,0.043096,8.010345157,0.5654792786
1766,0.0431114,8.013207588,0.5730895996
1767,0.0431267,8.016051431,0.5696487427
1768,0.0431421,8.018913862,0.5650749207
1769,0.0431574,8.021757706,0.5652084351
1770,0.0431728,8.024620136,0.5713195801
1771,0.0431882,8.027482567,0.5720863342
1772,0.0432035,8.030326411,0.5617141724
1773,0.0432189,8.033188841,0.5673751831
1774,0.0432342,8.036032685,0.5662155151
1775,0.0432496,8.038895116,0.5636787415
1776,0.043265,8.041757546,0.5576782227
1777,0.0432803,8.04460139,0.5524864197
1778,0.0432957,8.047463821,0.5554466248
1779,0.043311,8.050307664,0.5474395752
1780,0.0433264,8.053170095,0.5546722412
1781,0.0433418,8.056032526,0.5537109375
1782,0.0433571,8.058876369,0.5487747192
1783,0.0433725,8.0617388,0.5463752747
1784,0.0433878,8.064582643,0.5513648987
1785,0.0434032,8.067445074,0.547706604
1786,0.0434186,8.070307505,0.5469741821
1787,0.0434339,8.073151348,0.5410194397
1788,0.0434493,8.076013779,0.5459136963
1789,0.0434646,8.078857623,0.5569992065
1790,0.04348,8.081720053,0.5435333252
1791,0.0434954,8.084582484,0.5422058105
1792,0.0435107,8.087426328,0.5395812988
1793,0.0435261,8.090288759,0.5372428894
1794,0.0435414,8.093132602,0.5420341492
1795,0.0435568,8.095995033,0.5425186157
1796,0.0435722,8.098857464,0.5433425903
1797,0.0435875,8.101701307,0.5232162476
1798,0.0436029,8.104563738,0.5272216797
1799,0.0436182,8.107407581,0.5397109985
1800,0.0436336,8.110270012,0.5272636414
1801,0.043649,8.113132443,0.5395431519
1802,0.0436643,8.115976286,0.5233726501
1803,0.0436797,8.118838717,0.5384521484
1804,0.043695,8.121682561,0.5309066772
1805,0.0437104,8.124544991,0.5282745361
1806,0.0437258,8.127407422,0.5303459167
1807,0.0437411,8.130251266,0.5369796753
1808,0.0437565,8.133113696,0.5288543701
1809,0.0437718,8.13595754,0.5286979675
1810,0.0437872,8.138819971,0.5288085938
1811,0.0438026,8.141682401,0.5285339355
1812,0.0438179,8.144526245,0.5239944458
1813,0.0438333,8.147388676,0.5201530457
1814,0.0438486,8.150232519,0.518825531
1815,0.043864,8.15309495,0.5204467773
1816,0.0438794,8.155957381,0.5164222717
1817,0.0438947,8.158801224,0.5181884766
1818,0.0439101,8.161663655,0.5123329163
1819,0.0439254,8.164507499,0.5152511597
1820,0.0439408,8.167369929,0.5187606812
1821,0.0439562,8.17023236,0.5185432434
1822,0.0439715,8.173076204,0.522151947
1823,0.0439869,8.175938634,0.5128364563
1824,0.0440022,8.178782478,0.5049705505
1825,0.0440176,8.181644909,0.5101623535
1826,0.044033,8.184507339,0.5102577209
1827,0.0440483,8.187351183,0.5134887695
1828,0.0440637,8.190213614,0.5179862976
1829,0.044079,8.193057457,0.5073699951
1830,0.0440944,8.195919888,0.5038642883
1831,0.0441098,8.198782319,0.5056762695
1832,0.0441251,8.201626162,0.5084724426
1833,0.0441405,8.204488593,0.5071678162
1834,0.0441558,8.207332436,0.4977035522
1835,0.0441712,8.210194867,0.5002288818
1836,0.0441866,8.213057298,0.5000343323
1837,0.0442019,8.215901142,0.4977874756
1838,0.0442173,8.218763572,0.5025062561
1839,0.0442326,8.221607416,0.4975090027
1840,0.044248,8.224469847,0.4973144531
1841,0.0442634,8.227332277,0.4993896484
1842,0.0442787,8.230176121,0.5015525818
1843,0.0442941,8.233038552,0.4930267334
1844,0.0443094,8.235882395,0.4961929321
1845,0.0443248,8.238744826,0.492729187
1846,0.0443402,8.241607257,0.4937286377
1847,0.0443555,8.2444511,0.4878692627
1848,0.0443709,8.247313531,0.492401123
1849,0.0443862,8.250157374,0.4930725098
1850,0.0444016,8.253019805,0.4929847717
1851,0.044417,8.255882236,0.4843597412
1852,0.0444323,8.258726079,0.4814147949
1853,0.0444477,8.26158851,0.4829978943
1854,0.044463,8.264432354,0.4890213013
1855,0.0444784,8.267294784,0.488609314
1856,0.0444938,8.270157215,0.4811935425
1857,0.0445091,8.273001059,0.4822235107
1858,0.0445245,8.275863489,0.4834060669
1859,0.0445398,8.278707333,0.4799346924
1860,0.0445552,8.281569764,0.4814109802
1861,0.0445706,8.284432194,0.480594635
1862,0.0445859,8.287276038,0.4758110046
1863,0.0446013,8.290138469,0.467212677
1864,0.0446166,8.292982312,0.4711990356
1865,0.044632,8.295844743,0.4744987488
1866,0.0446474,8.298707174,0.4722175598
1867,0.0446627,8.301551017,0.4726982117
1868,0.0446781,8.304413448,0.4752464294
1869,0.0446934,8.307257292,0.4658622742
1870,0.0447088,8.310119722,0.47082901
1871,0.0447242,8.312982153,0.4713859558
1872,0.0447395,8.315825997,0.4683837891
1873,0.0447549,8.318688427,0.4723396301
1874,0.0447702,8.321532271,0.4651565552
1875,0.0447856,8.324394702,0.4643821716
1876,0.044801,8.327257132,0.4621238708
1877,0.0448163,8.330100976,0.4699935913
1878,0.0448317,8.332963407,0.4687194824
1879,0.044847,8.33580725,0.4660987854
1880,0.0448624,8.338669681,0.4593887329
1881,0.0448778,8.341532112,0.4618644714
1882,0.0448931,8.344375955,0.4674186707
1883,0.0449085,8.347238386,0.4551734924
1884,0.0449238,8.35008223,0.4536552429
1885,0.0449392,8.35294466,0.4573287964
1886,0.0449546,8.355807091,0.4581298828
1887,0.0449699,8.358650935,0.4580230713
1888,0.0449853,8.361513365,0.4565200806
1889,0.0450006,8.364357209,0.4584960938
1890,0.045016,8.36721964,0.4545478821
1891,0.0450314,8.37008207,0.4462165833
1892,0.0450467,8.372925914,0.4457511902
1893,0.0450621,8.375788345,0.4531555176
1894,0.0450774,8.378632188,0.4520606995
1895,0.0450928,8.381494619,0.4570236206
1896,0.0451082,8.38435705,0.4562530518
1897,0.0451235,8.387200893,0.4498825073
1898,0.0451389,8.390063324,0.4499778748
1899,0.0451542,8.392907167,0.4417610168
1900,0.0451696,8.395769598,0.4566993713
1901,0.045185,8.398632029,0.4411773682
1902,0.0452003,8.401475872,0.4396057129
1903,0.0452157,8.404338303,0.432510376
1904,0.045231,8.407182147,0.4520683289
1905,0.0452464,8.410044577,0.4429283142
1906,0.0452618,8.412907008,0.4426002502
1907,0.0452771,8.415750852,0.4398994446
1908,0.0452925,8.418613282,0.4356498718
1909,0.0453078,8.421457126,0.4354515076
1910,0.0453232,8.424319557,0.4335899353
1911,0.0453386,8.427181988,0.4380912781
1912,0.0453539,8.430025831,0.4369544983
1913,0.0453693,8.432888262,0.4406471252
1914,0.0453846,8.435732105,0.4327392578
1915,0.0454,8.438594536,0.4277915955
1916,0.0454154,8.441456967,0.438709259
1917,0.0454307,8.44430081,0.4308624268
1918,0.0454461,8.447163241,0.4328804016
1919,0.0454614,8.450007085,0.4379234314
1920,0.0454768,8.452869515,0.4369926453
1921,0.0454922,8.455731946,0.4292449951
1922,0.0455075,8.45857579,0.4352493286
1923,0.0455229,8.46143822,0.4274940491
1924,0.0455382,8.464282064,0.4233016968
1925,0.0455536,8.467144495,0.4246025085
1926,0.045569,8.470006925,0.4239349365
1927,0.0455843,8.472850769,0.4290771484
1928,0.0455997,8.4757132,0.4230422974
1929,0.045615,8.478557043,0.4203109741
1930,0.0456304,8.481419474,0.4189186096
1931,0.0456458,8.484281905,0.430480957
1932,0.0456611,8.487125748,0.4302444458
1933,0.0456765,8.489988179,0.4260482788
1934,0.0456918,8.492832023,0.4208679199
1935,0.0457072,8.495694453,0.4176673889
1936,0.0457226,8.498556884,0.4209823608
1937,0.0457379,8.501400728,0.4238777161
1938,0.0457533,8.504263158,0.4224586487
1939,0.0457686,8.507107002,0.4131622314
1940,0.045784,8.509969433,0.4227905273
1941,0.0457994,8.512831863,0.4160575867
1942,0.0458147,8.515675707,0.416721344
1943,0.0458301,8.518538138,0.4248428345
1944,0.0458454,8.521381981,0.4152030945
1945,0.0458608,8.524244412,0.4133033752
1946,0.0458762,8.527106843,0.4121894836
1947,0.0458915,8.529950686,0.4154853821
1948,0.0459069,8.532813117,0.4201126099
1949,0.0459222,8.53565696,0.406879425
1950,0.0459376,8.538519391,0.4164657593
1951,0.045953,8.541381822,0.4111289978
1952,0.0459683,8.544225665,0.4142303467
1953,0.0459837,8.547088096,0.3981323242
1954,0.045999,8.54993194,0.4129295349
1955,0.0460144,8.552794371,0.4032516479
1956,0.0460298,8.555656801,0.3970603943
1957,0.0460451,8.558500645,0.4123382568
1958,0.0460605,8.561363076,0.4059524536
1959,0.0460758,8.564206919,0.3996582031
1960,0.0460912,8.56706935,0.3900909424
1961,0.0461066,8.569931781,0.4002838135
1962,0.0461219,8.572775624,0.4039535522
1963,0.0461373,8.575638055,0.4074020386
1964,0.0461526,8.578481898,0.3997039795
1965,0.046168,8.581344329,0.3999862671
1966,0.0461834,8.58420676,0.4033966064
1967,0.0461987,8.587050603,0.4015045166
1968,0.0462141,8.589913034,0.3977279663
1969,0.0462294,8.592756878,0.3963012695
1970,0.0462448,8.595619308,0.3943939209
1971,0.0462602,8.598481739,0.3933029175
1972,0.0462755,8.601325583,0.3985748291
1973,0.0462909,8.604188013,0.390827179
1974,0.0463062,8.607031857,0.3950424194
1975,0.0463216,8.609894288,0.3899230957
1976,0.046337,8.612756718,0.3898925781
1977,0.0463523,8.615600562,0.387638092
1978,0.0463677,8.618462993,0.3933753967
1979,0.046383,8.621306836,0.3987998962
1980,0.0463984,8.624169267,0.3834648132
1981,0.0464138,8.627031698,0.3884353638
1982,0.0464291,8.629875541,0.3865089417
1983,0.0464445,8.632737972,0.3824462891
1984,0.0464598,8.635581816,0.3843917847
1985,0.0464752,8.638444246,0.3865776062
1986,0.0464906,8.641306677,0.3829803467
1987,0.0465059,8.644150521,0.3775863647
1988,0.0465213,8.647012951,0.3782501221
1989,0.0465366,8.649856795,0.3866767883
1990,0.046552,8.652719226,0.3832817078
1991,0.0465674,8.655581656,0.3803482056
1992,0.0465827,8.6584255,0.3792991638
1993,0.0465981,8.661287931,0.3737297058
1994,0.0466134,8.664131774,0.377822876
1995,0.0466288,8.666994205,0.3790664673
1996,0.0466442,8.669856636,0.3788108826
1997,0.0466595,8.672700479,0.3689727783
1998,0.0466749,8.67556291,0.3829345703
1999,0.0466902,8.678406753,0.373210907
2000,0.0467056,8.681269184,0.3778610229
2001,0.046721,8.684131615,0.3744277954
2002,0.0467363,8.686975459,0.3693313599
2003,0.0467517,8.689837889,0.3766136169
2004,0.046767,8.692681733,0.3678512573
2005,0.0467824,8.695544164,0.3692436218
2006,0.0467978,8.698406594,0.3758163452
2007,0.0468131,8.701250438,0.3754653931
2008,0.0468285,8.704112869,0.3694381714
2009,0.0468438,8.706956712,0.3660774231
2010,0.0468592,8.709819143,0.3737754822
2011,0.0468746,8.712681574,0.3723564148
2012,0.0468899,8.715525417,0.358001709
